accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall,learning_rate
0.573208749294281,0.5313071012496948,0.7006016373634338,0.3104838728904724,0.4277777671813965,0.4285714328289032,0.5848430395126343,0.723699688911438,0.37368419766426086,0.9861111044883728,0.0003000000142492354
0.644859790802002,0.640758752822876,0.6794290542602539,0.4000000059604645,0.5333333611488342,0.5190476179122925,0.6152878403663635,0.7331300377845764,0.40522876381874084,0.8611111044883728,0.0003000000142492354
0.6152647733688354,0.6600108742713928,0.6687723398208618,0.3864406645298004,0.6333333253860474,0.561904788017273,0.6004428267478943,0.7312549352645874,0.420634925365448,0.7361111044883728,0.0003000000142492354
0.6526479721069336,0.6982502937316895,0.6455417275428772,0.4271186292171478,0.699999988079071,0.5523809790611267,0.5899758338928223,0.7243410348892212,0.41129031777381897,0.7083333134651184,0.0003000000142492354
0.6791277527809143,0.7641294002532959,0.5975179672241211,0.45390069484710693,0.7111111283302307,0.5428571701049805,0.5993860960006714,0.7617402672767639,0.4047619104385376,0.7083333134651184,0.0001500000071246177
0.6682242751121521,0.7374158501625061,0.6119057536125183,0.4399999976158142,0.6722221970558167,0.5285714268684387,0.5910326242446899,0.7713420987129211,0.37837839126586914,0.5833333134651184,0.0001500000071246177
0.6947040557861328,0.7652537822723389,0.5954726934432983,0.4708029329776764,0.7166666388511658,0.5571428537368774,0.5856984853744507,0.7708327770233154,0.38947367668151855,0.5138888955116272,0.0001500000071246177
0.7133956551551819,0.793283998966217,0.5645540356636047,0.4920634925365448,0.6888889074325562,0.5476190447807312,0.5858494639396667,0.8083939552307129,0.38383838534355164,0.5277777910232544,7.500000356230885e-05
0.7196261882781982,0.7942280769348145,0.5628294944763184,0.5,0.6888889074325562,0.5523809790611267,0.5909320116043091,0.8169435858726501,0.3877550959587097,0.5277777910232544,7.500000356230885e-05
